ID_MANZ,COMUNA,DIRECCION,NOM_CALLE,NUM_CALLE,UF_TRANS,AVALUO,CONTRIBUCI,FECHA,SUP_TERR,SUP_CONSTR,ANO_CONSTR,ESTACIONAM,BODEGA,DEN_MZ,POB_FLOT,Amp_tst,SC_NOM_TPR,TPR_CBD,TPR_NvaLCo,TPR_Provi,GSE12PRED,SC_15MIN,COLE_15MIN,JARDIN_15M,AV_15_MIN,CASA_O_DEPTO
13114051002001,LAS CONDES,V SOTTA 7169,VICTOR SOTTA,7179,3475,64239190,244662,2011-04-08,296,118,1967,0,0,70.231198,13.9,17.1219978333,440 - Nueva Las Condes,2132.39116709,525.685177882,1580.42430822,ABC1,0,0,1,1,CASA
13114051002001,LAS CONDES,C BARROS 611,CRISTINA BARROS,611,938,68316055,264638,2011-09-13,336,148,1970,0,0,70.231198,13.9,17.1219978333,440 - Nueva Las Condes,2132.39116709,525.685177882,1580.42430822,ABC1,0,0,1,1,CASA
13114051002001,LAS CONDES,C BARROS 699,CRISTINA BARROS,699,9150,78307727,319776,2013-01-31,336,161,1972,0,0,70.231198,13.9,17.1219978333,440 - Nueva Las Condes,2132.39116709,525.685177882,1580.42430822,ABC1,0,0,1,1,CASA
13114051002001,LAS CONDES,TRAFALGAR 6936,TRAFALGAR,6936,7731,172950579,872490,2010-11-01,725,339,1998,0,0,70.231198,13.9,17.1219978333,440 - Nueva Las Condes,2132.39116709,525.685177882,1580.42430822,ABC1,0,0,1,1,CASA
13114051002001,LAS CONDES,TRAFALGAR 6948,TRAFALGAR,6948,7284,67468555,221600,2013-08-19,352,107,1957,0,0,70.231198,13.9,17.1219978333,440 - Nueva Las Condes,2132.39116709,525.685177882,1580.42430822,ABC1,0,0,1,1,CASA
13114051002001,LAS CONDES,LA GOLETA 658,LA GOLETA,658,7604,82355839,343416,2013-08-19,400,149,1985,0,0,70.231198,13.9,17.1219978333,440 - Nueva Las Condes,2132.39116709,525.685177882,1580.42430822,ABC1,0,0,1,1,CASA
13114051002001,LAS CONDES,C BARROS 541,CRISTINA BARROS,541,3566,40579827,116956,2010-07-01,181,79,1967,0,0,70.231198,13.9,17.1219978333,440 - Nueva Las Condes,2132.39116709,525.685177882,1580.42430822,ABC1,0,0,1,1,CASA
13114051002001,LAS CONDES,VICTOR SOTTA 7087,VICTOR SOTTA,7087,9151,70033892,273056,2012-12-17,372,112,1953,0,0,70.231198,13.9,17.1219978333,440 - Nueva Las Condes,2132.39116709,525.685177882,1580.42430822,ABC1,0,0,1,1,CASA
13114051004016,LAS CONDES,TOMAS MORO 585 DP 12,TOMAS MORO,585,3166,31824399,85830,2011-02-01,0,72,1979,0,0,104.165207,9.12,17.6826000214,440 - Nueva Las Condes,2143.81327042,537.107281206,1591.84641155,ABC1,0,0,1,1,DEPTO
13114051004016,LAS CONDES,TOMAS MORO 569 DP 54,TOMAS MORO,569,3300,32746169,90346,2012-08-30,0,76,1979,0,0,104.165207,9.12,17.6826000214,440 - Nueva Las Condes,2143.81327042,537.107281206,1591.84641155,ABC1,0,0,1,1,DEPTO
13114051004016,LAS CONDES,TOMAS MORO 569 DP 63,Tomas Moro,569,3577,37054875,111460,2013-07-12,0,86,1979,0,0,104.165207,9.12,17.6826000214,440 - Nueva Las Condes,2143.81327042,537.107281206,1591.84641155,ABC1,0,0,1,1,DEPTO
13114051004016,LAS CONDES,TOMAS MORO 569 DP 81,TOMAS MORO,569,1510,37054875,111460,2011-03-11,0,86,1979,0,0,104.165207,9.12,17.6826000214,440 - Nueva Las Condes,2143.81327042,537.107281206,1591.84641155,ABC1,0,0,1,1,DEPTO
13114051004016,LAS CONDES,TOMAS MORO 585 DP 41,TOMAS MORO,569,2397,31824399,85830,2012-12-06,0,72,1979,0,0,104.165207,9.12,17.6826000214,440 - Nueva Las Condes,2143.81327042,537.107281206,1591.84641155,ABC1,0,0,1,1,DEPTO
13114051004016,LAS CONDES,TOMAS MORO 541 DP 11,TOMAS MORO,541,1497,31824399,85830,2010-09-01,0,72,1979,0,0,104.165207,9.12,17.6826000214,440 - Nueva Las Condes,2143.81327042,537.107281206,1591.84641155,ABC1,0,0,1,1,DEPTO
13114051004016,LAS CONDES,TOMAS MORO 541 DP 12,TOMAS MORO,541,3190,31824399,85830,2013-06-26,0,72,1979,0,0,104.165207,9.12,17.6826000214,440 - Nueva Las Condes,2143.81327042,537.107281206,1591.84641155,ABC1,0,0,1,1,DEPTO
13114051004016,LAS CONDES,TOMAS MORO 545 DP 11,TOMAS MORO,545,2054,31824399,85830,2010-01-02,0,72,1979,0,0,104.165207,9.12,17.6826000214,440 - Nueva Las Condes,2143.81327042,537.107281206,1591.84641155,ABC1,0,0,1,1,DEPTO
13114051004016,LAS CONDES,TOMAS MORO 545 DP 42,TOMAS MORO,545,1370,31824399,85830,2011-07-26,0,72,1979,0,0,104.165207,9.12,17.6826000214,440 - Nueva Las Condes,2143.81327042,537.107281206,1591.84641155,ABC1,0,0,1,1,DEPTO
13114051004016,LAS CONDES,TOMAS MORO 579 DP 32,TOMAS MORO,579,3941,31824399,85830,2013-11-04,0,72,1979,0,0,104.165207,9.12,17.6826000214,440 - Nueva Las Condes,2143.81327042,537.107281206,1591.84641155,ABC1,0,0,1,1,DEPTO
13114051004016,LAS CONDES,TOMAS MORO 579 DP 32,TOMAS MORO,579,2500,31824399,85830,2011-03-15,0,72,1979,0,0,104.165207,9.12,17.6826000214,440 - Nueva Las Condes,2143.81327042,537.107281206,1591.84641155,ABC1,0,0,1,1,DEPTO
13114051004016,LAS CONDES,TOMAS MORO 575 32,TOMAS MORO,575,852,31824399,85830,2010-06-01,0,72,1979,0,0,104.165207,9.12,17.6826000214,440 - Nueva Las Condes,2143.81327042,537.107281206,1591.84641155,ABC1,0,0,1,1,DEPTO
13114051004016,LAS CONDES,TOMAS MORO 573 DP 32,TOMAS MORO,573,2275,31824399,85830,2012-02-09,0,72,1979,0,0,104.165207,9.12,17.6826000214,440 - Nueva Las Condes,2143.81327042,537.107281206,1591.84641155,ABC1,0,0,1,1,DEPTO
13114051004016,LAS CONDES,TOMAS MORO 563 DP 11,TOMAS MORO,563,2259,31824399,85830,2012-03-30,0,72,1979,0,0,104.165207,9.12,17.6826000214,440 - Nueva Las Condes,2143.81327042,537.107281206,1591.84641155,ABC1,0,0,1,1,DEPTO
13114051004016,LAS CONDES,TOMAS MORO 563 DP 22,TOMAS MORO,563,1599,31824399,85830,2011-07-27,0,72,1979,0,0,104.165207,9.12,17.6826000214,440 - Nueva Las Condes,2143.81327042,537.107281206,1591.84641155,ABC1,0,0,1,1,DEPTO
13114051004016,LAS CONDES,TOMAS MORO 563 DP 41,TOMAS MORO,563,2284,31824399,85830,2011-07-28,0,72,1979,0,0,104.165207,9.12,17.6826000214,440 - Nueva Las Condes,2143.81327042,537.107281206,1591.84641155,ABC1,0,0,1,1,DEPTO
13114051004016,LAS CONDES,TOMAS MORO 551 DP 21,TOMAS MORO,551,2204,31824399,85830,2010-09-01,0,72,1979,0,0,104.165207,9.12,17.6826000214,440 - Nueva Las Condes,2143.81327042,537.107281206,1591.84641155,ABC1,0,0,1,1,DEPTO
13114051004016,LAS CONDES,TOMAS MORO 551 DP 22,TOMAS MORO,551,3679,31824399,85830,2013-12-03,0,72,1979,0,0,104.165207,9.12,17.6826000214,440 - Nueva Las Condes,2143.81327042,537.107281206,1591.84641155,ABC1,0,0,1,1,DEPTO
13114051004016,LAS CONDES,TOMAS MORO 551 DP 32,TOMAS MORO,551,2000,31824399,85830,2011-04-21,0,72,1979,0,0,104.165207,9.12,17.6826000214,440 - Nueva Las Condes,2143.81327042,537.107281206,1591.84641155,ABC1,0,0,1,1,DEPTO
13114051004016,LAS CONDES,AV TOMAS MORO 569 DP 51,TOMAS MORO,569,2379,37054875,111460,2010-01-02,0,86,1979,0,0,104.165207,9.12,17.6826000214,440 - Nueva Las Condes,2143.81327042,537.107281206,1591.84641155,ABC1,0,0,1,1,DEPTO
13114051001018,LAS CONDES,MONROE 6819,MONROE,6819,4817,79784885,328402,2013-01-18,0,104,1953,0,0,62.714111,29.82,16.8387012482,440 - Nueva Las Condes,2023.83728536,415.505055318,1471.87042649,ABC1,0,0,1,1,DEPTO
13114051001018,LAS CONDES,MONROE 6831,MONROE,6831,13785,55374188,201224,2013-09-26,0,202,1953,0,0,62.714111,29.82,16.8387012482,440 - Nueva Las Condes,2023.83728536,415.505055318,1471.87042649,ABC1,0,0,1,1,DEPTO
13114051001018,LAS CONDES,MONROE 6831,monroe,6831,13811,55374188,201224,2013-02-13,0,202,1953,0,0,62.714111,29.82,16.8387012482,440 - Nueva Las Condes,2023.83728536,415.505055318,1471.87042649,ABC1,0,0,1,1,DEPTO
13114051001018,LAS CONDES,MONROE 6671,MONROE,6671,4244,66774130,257084,2010-07-01,373,143,1965,0,0,62.714111,29.82,16.8387012482,440 - Nueva Las Condes,2023.83728536,415.505055318,1471.87042649,ABC1,0,0,1,1,CASA
13114051001019,LAS CONDES,B HORIZONTES 856,BELLOS HORIZONTES,856,4281,67146682,258908,2010-12-01,371,99,1950,0,0,67.925848,0,16.6552009583,440 - Nueva Las Condes,2075.04934905,466.717119004,1523.08249018,ABC1,0,0,1,1,CASA
13114051001019,LAS CONDES,M DE ZAMORA 6552,MARTIN DE ZAMORA,6552,7965,73329668,290704,2013-04-08,381,120,1974,0,0,67.925848,0,16.6552009583,440 - Nueva Las Condes,2075.04934905,466.717119004,1523.08249018,ABC1,0,0,1,1,CASA
13114051001019,LAS CONDES,M DE ZAMORA 6608,MARTIN DE ZAMORA,6608,7050,80739611,333978,2012-10-05,369,202,1998,0,0,67.925848,0,16.6552009583,440 - Nueva Las Condes,2075.04934905,466.717119004,1523.08249018,ABC1,0,0,1,1,CASA
13114051001019,LAS CONDES,M DE ZAMORA 6626,MARTIN DE ZAMORA,6626,5152,67309722,259708,2010-11-01,347,125,1952,0,0,67.925848,0,16.6552009583,440 - Nueva Las Condes,2075.04934905,466.717119004,1523.08249018,ABC1,0,0,1,1,CASA
13114051001019,LAS CONDES,M DE ZAMORA 6660,MARTIN DE ZAMORA,6660,4003,79606292,327358,2013-02-04,357,156,2000,0,0,67.925848,0,16.6552009583,440 - Nueva Las Condes,2075.04934905,466.717119004,1523.08249018,ABC1,0,0,1,1,CASA
13114051001019,LAS CONDES,M DE ZAMORA 6690,MARTIN DE ZAMORA,6690,2947,41903161,135216,2010-02-01,189,79,1968,0,0,67.925848,0,16.6552009583,440 - Nueva Las Condes,2075.04934905,466.717119004,1523.08249018,ABC1,0,0,1,1,CASA
13114051001019,LAS CONDES,H MAGALLANES 847,HERNANDO DE MAGALLANES,847,4272,49781628,173820,2011-11-17,242,81,1968,0,0,67.925848,0,16.6552009583,440 - Nueva Las Condes,2075.04934905,466.717119004,1523.08249018,ABC1,0,0,1,1,CASA
13114051001019,LAS CONDES,RONCESVALLES 6667,RONCESVALLES,6667,2054,65336934,250042,2012-10-05,363,80,1961,0,0,67.925848,0,16.6552009583,440 - Nueva Las Condes,2075.04934905,466.717119004,1523.08249018,ABC1,0,0,1,1,CASA
13114051002004,LAS CONDES,TRAFALGAR 6877,TRAFALGAR,6877,7570,90015156,388148,2012-03-12,456,140,1964,0,0,72.776423,107.1,17.3416004181,440 - Nueva Las Condes,2088.66940926,481.963420047,1536.70255039,ABC1,0,0,1,1,CASA
13114051002004,LAS CONDES,HERNANDO DE MAGALLANES 588,HERNANDO DE MAGALLANES,588,8500,93786486,410170,2012-06-25,500,140,1967,0,0,72.776423,107.1,17.3416004181,440 - Nueva Las Condes,2088.66940926,481.963420047,1536.70255039,ABC1,0,0,1,1,CASA
13114051002006,LAS CONDES,LA BALANDRA 622,BALANDRA,622,8278,73654174,292598,2012-06-20,376,117,1961,0,0,47.900926,50.31,17.4903011322,440 - Nueva Las Condes,2169.81823675,563.112247535,1617.85137788,ABC1,0,0,1,1,CASA
13114051002002,LAS CONDES,M MARIN 6982,MERCEDES MARIN,6982,4137,58477990,216432,2010-06-01,290,121,1998,0,0,71.500156,0,17.2268009186,440 - Nueva Las Condes,2174.68964465,567.983655436,1622.72278578,ABC1,0,0,1,1,CASA
13114051002002,LAS CONDES,C BARROS 550,CRISTINA BARROS,550,5000,91925429,399302,2011-01-02,435,210,1986,0,0,71.500156,0,17.2268009186,440 - Nueva Las Condes,2174.68964465,567.983655436,1622.72278578,ABC1,0,0,1,1,CASA
13114051002002,LAS CONDES,C BARROS 652,CRISTINA BARROS,652,5959,77997048,317962,2010-07-01,345,153,1973,0,0,71.500156,0,17.2268009186,440 - Nueva Las Condes,2174.68964465,567.983655436,1622.72278578,ABC1,0,0,1,1,CASA
13114051002002,LAS CONDES,C BARROS 654,CRISTINA  BARROS,654,8430,82706209,345462,2013-11-06,406,191,1972,0,0,71.500156,0,17.2268009186,440 - Nueva Las Condes,2174.68964465,567.983655436,1622.72278578,ABC1,0,0,1,1,CASA
13114051002002,LAS CONDES,C BARROS 656,CRISTINA BARROS,656,4951,84524399,356082,2011-12-20,251,167,2000,0,0,71.500156,0,17.2268009186,440 - Nueva Las Condes,2174.68964465,567.983655436,1622.72278578,ABC1,0,0,1,1,CASA
13114051002002,LAS CONDES,CRISTINA BARRO 732,CRISTINA BARROS,732,9523,88730194,380642,2013-05-24,382,181,1998,0,0,71.500156,0,17.2268009186,440 - Nueva Las Condes,2174.68964465,567.983655436,1622.72278578,ABC1,0,0,1,1,CASA
13114051002002,LAS CONDES,CRISTINA BARRO 732,CRISTINA BARROS,732,6434,88730194,380642,2012-04-05,382,181,1998,0,0,71.500156,0,17.2268009186,440 - Nueva Las Condes,2174.68964465,567.983655436,1622.72278578,ABC1,0,0,1,1,CASA
13114051002002,LAS CONDES,C BARROS 736,cristina barros,736,10290,95230108,418604,2013-02-21,630,126,1961,0,0,71.500156,0,17.2268009186,440 - Nueva Las Condes,2174.68964465,567.983655436,1622.72278578,ABC1,0,0,1,1,CASA
13114051002002,LAS CONDES,MONROE 6970,MONROE,6970,5860,78130787,318742,2011-07-25,458,128,1964,0,0,71.500156,0,17.2268009186,440 - Nueva Las Condes,2174.68964465,567.983655436,1622.72278578,ABC1,0,0,1,1,CASA
13114051002002,LAS CONDES,MONROE 6984,MONROE,6984,1415,66929975,257848,2010-07-01,313,118,1968,0,0,71.500156,0,17.2268009186,440 - Nueva Las Condes,2174.68964465,567.983655436,1622.72278578,ABC1,0,0,1,1,CASA
13114051002002,LAS CONDES,MONROE 6984,MONROE,6984,6569,66929975,257848,2013-07-30,313,118,1968,0,0,71.500156,0,17.2268009186,440 - Nueva Las Condes,2174.68964465,567.983655436,1622.72278578,ABC1,0,0,1,1,CASA
13114051002002,LAS CONDES,M NOVOA 633,MANUEL NOVOA,633,7066,122420664,577396,2010-09-01,611,266,1983,0,0,71.500156,0,17.2268009186,440 - Nueva Las Condes,2174.68964465,567.983655436,1622.72278578,ABC1,0,0,1,1,CASA
13114051004021,LAS CONDES,MERCEDES MARIN 7303,MERCEDES MARIN,7303,4240,61355878,230534,2010-08-01,285,117,1984,0,0,90.582019,6.15,18.0594997406,440 - Nueva Las Condes,2189.26064274,582.554653524,1637.29378387,ABC1,0,0,1,1,CASA
13114051004021,LAS CONDES,M MARIN 7381,MERCEDES MARIN,7381,5274,67450651,260398,2013-10-11,285,163,1958,0,0,90.582019,6.15,18.0594997406,440 - Nueva Las Condes,2189.26064274,582.554653524,1637.29378387,ABC1,0,0,1,1,CASA
13114051004021,LAS CONDES,T MORO 725,TOMAS MORO,725,5745,61401462,230758,2012-07-19,276,115,1969,0,0,90.582019,6.15,18.0594997406,440 - Nueva Las Condes,2189.26064274,582.554653524,1637.29378387,ABC1,0,0,1,1,CASA
13114051004021,LAS CONDES,AMAZONAS 7382,AMAZONAS,7382,7435,114161899,529164,2011-07-22,621,157,1972,0,0,90.582019,6.15,18.0594997406,440 - Nueva Las Condes,2189.26064274,582.554653524,1637.29378387,ABC1,0,0,1,1,CASA
13114051004021,LAS CONDES,TOMAS MORO 695 DP 302,TOMAS MORO,695,2510,29642171,75136,2012-01-30,0,77,1980,0,0,90.582019,6.15,18.0594997406,440 - Nueva Las Condes,2189.26064274,582.554653524,1637.29378387,ABC1,0,0,1,1,DEPTO
13114051004021,LAS CONDES,M MARIN 7185,MERCEDES MARIN,7185,3722,58179544,214970,2013-01-29,300,109,1959,0,0,90.582019,6.15,18.0594997406,440 - Nueva Las Condes,2189.26064274,582.554653524,1637.29378387,ABC1,0,0,1,1,CASA
13114051004022,LAS CONDES,MONROE 7358,MONROE,7358,6390,105285800,477328,2011-05-02,453,132,1965,0,0,76.906425,85.47,17.4485988617,440 - Nueva Las Condes,2195.48736283,588.781373621,1643.52050396,ABC1,0,0,1,1,CASA
13114051004022,LAS CONDES,AMAZONAS 7373,AMAZONAS,7373,3893,60275806,225242,2011-04-19,270,118,1966,0,0,76.906425,85.47,17.4485988617,440 - Nueva Las Condes,2195.48736283,588.781373621,1643.52050396,ABC1,0,0,1,1,CASA
13114061002015,LAS CONDES,TINGUIRIRICA 803 LT 21,TINGUIRIRICA,803,6329,77764733,316604,2011-06-16,286,170,2011,0,0,58.803497,231.63,18.8505001068,440 - Nueva Las Condes,2214.80163831,608.095649096,1662.83477944,C2,0,1,1,1,CASA
13114061002015,LAS CONDES,TINGUIRIRICA 807,TINGUIRIRICA,807,3834,50863170,179120,2010-05-01,286,100,1998,0,0,58.803497,231.63,18.8505001068,440 - Nueva Las Condes,2214.80163831,608.095649096,1662.83477944,C2,0,1,1,1,CASA
13114061002015,LAS CONDES,TINGUIRIRICA 857,TINGIRIRICA,857,5200,51480808,182146,2013-01-24,297,86,1964,0,0,58.803497,231.63,18.8505001068,440 - Nueva Las Condes,2214.80163831,608.095649096,1662.83477944,C2,0,1,1,1,CASA
13114061002011,LAS CONDES,MONROE 7506,MONROE,7506,8874,80138937,330470,2012-04-11,400,119,1986,0,0,57.298981,31.43,18.7166996002,440 - Nueva Las Condes,2156.03521231,549.329223096,1604.06835344,ABC1,0,1,1,1,CASA
13114061002013,LAS CONDES,NILHUE 677,NILHUE,677,3420,54225620,195596,2010-11-01,286,83,1975,0,0,81.732404,0,17.816400528,440 - Nueva Las Condes,2213.75554336,607.049554143,1661.78868448,ABC1,0,1,1,1,CASA
13114061002012,LAS CONDES,ANDALIEN 7654,ANDALIEN,7654,2026,73683959,292772,2012-01-04,351,156,1983,0,0,77.701913,0,17.1944999695,440 - Nueva Las Condes,2188.40169358,581.69570437,1636.43483471,ABC1,0,1,1,1,CASA
13114061002010,LAS CONDES,TINGUIRIRICA 550,CALLE DIEZ,550,1774,58219259,197386,2010-01-02,323,67,1966,0,0,92.162385,79.55,17.6817989349,440 - Nueva Las Condes,2177.66566234,570.959673131,1625.69880347,C2,0,1,1,1,CASA
13114061002010,LAS CONDES,IMPERIAL 527,IMPERIAL,527,4643,56323471,205876,2012-06-19,286,90,1980,0,0,92.162385,79.55,17.6817989349,440 - Nueva Las Condes,2177.66566234,570.959673131,1625.69880347,C2,0,1,1,1,CASA
13114061002010,LAS CONDES,IMPERIAL 565,IMPERIAL,565,1765,61414588,230822,2011-03-08,286,112,1966,0,0,92.162385,79.55,17.6817989349,440 - Nueva Las Condes,2177.66566234,570.959673131,1625.69880347,C2,0,1,1,1,CASA
13114061002010,LAS CONDES,IMPERIAL 571,IMPERIAL,571,1911,55983772,204210,2010-01-02,286,83,1966,0,0,92.162385,79.55,17.6817989349,440 - Nueva Las Condes,2177.66566234,570.959673131,1625.69880347,C2,0,1,1,1,CASA
13114061002020,LAS CONDES,ANDALIEN 7611,ANDALIEN,7611,4331,82239281,342736,2013-09-30,390,124,2010,0,0,52.180675,52.89,18.4933013916,440 - Nueva Las Condes,2210.10674059,603.40075138,1658.13988172,ABC1,0,1,1,1,CASA
13114061002020,LAS CONDES,ANDALIEN 7585,ANDALIEN,7585,4250,50116559,175462,2012-07-26,273,98,1980,0,0,52.180675,52.89,18.4933013916,440 - Nueva Las Condes,2210.10674059,603.40075138,1658.13988172,ABC1,0,1,1,1,CASA
13114061002020,LAS CONDES,ANDALIEN 7551,ANDALIEN,7551,5155,55858574,203598,2010-12-01,342,68,1964,0,0,52.180675,52.89,18.4933013916,440 - Nueva Las Condes,2210.10674059,603.40075138,1658.13988172,ABC1,0,1,1,1,CASA
13114061002021,LAS CONDES,ANDALIEN 7659,ANDALIEN,7659,5773,54145572,195204,2013-11-29,273,83,1966,0,0,56.317824,0,18.1602973938,440 - Nueva Las Condes,2196.02164898,589.315659772,1644.05479011,ABC1,0,1,1,1,CASA
13114061002019,LAS CONDES,LOA 7640,LOA,7640,5724,85021378,334380,2011-09-20,461,100,1984,0,0,64.85838,0,17.8695983887,440 - Nueva Las Condes,2239.44373213,632.737742919,1687.47687326,ABC1,0,0,1,1,CASA
13114061002019,LAS CONDES,MATAQUITO 7668,mataquito,7668,5236,62268246,235004,2013-04-24,286,109,1982,0,0,64.85838,0,17.8695983887,440 - Nueva Las Condes,2239.44373213,632.737742919,1687.47687326,ABC1,0,0,1,1,CASA
13114061002019,LAS CONDES,LOS DOMINICOS 7613,TOMAS MORO,985,27727,78638884,321710,2011-06-08,405,117,1980,0,0,64.85838,0,17.8695983887,440 - Nueva Las Condes,2239.44373213,632.737742919,1687.47687326,ABC1,0,0,1,1,CASA
13114061002019,LAS CONDES,LOS DOMINICOS 7631,LOS DOMINICOS,7631,5053,76516849,309316,2011-06-20,405,97,1986,0,0,64.85838,0,17.8695983887,440 - Nueva Las Condes,2239.44373213,632.737742919,1687.47687326,ABC1,0,0,1,1,CASA
13114061002025,LAS CONDES,MATAQUITO 7673,MATAQUITO,7673,5365,70661686,276132,2011-01-02,330,110,2006,0,0,76.559386,0,17.4391994476,440 - Nueva Las Condes,2245.49856196,638.792572745,1693.53170309,C3,0,0,1,1,CASA
13114061002018,LAS CONDES,C COLON 7738,CRISTOBAL COLON,7738,13027,85380660,361082,2013-08-27,450,139,1984,0,0,61.324198,57.19,18.7932987213,440 - Nueva Las Condes,2225.1742281,618.468238886,1673.20736923,ABC1,0,0,1,1,CASA
13114061002018,LAS CONDES,LOA 7695,RIO LOA,7695,5655,82838263,346234,2010-04-01,299,165,2010,0,0,61.324198,57.19,18.7932987213,440 - Nueva Las Condes,2225.1742281,618.468238886,1673.20736923,ABC1,0,0,1,1,CASA
13114061002018,LAS CONDES,C COLON 7626,CRISTOBAL COLON,7626,8740,81019193,335610,2013-04-11,450,110,1983,0,0,61.324198,57.19,18.7932987213,440 - Nueva Las Condes,2225.1742281,618.468238886,1673.20736923,ABC1,0,0,1,1,CASA
13114061002018,LAS CONDES,LOA 7649,LOA,7649,4543,60018548,223982,2011-10-03,299,104,1978,0,0,61.324198,57.19,18.7932987213,440 - Nueva Las Condes,2225.1742281,618.468238886,1673.20736923,ABC1,0,0,1,1,CASA
13114061002018,LAS CONDES,LOA 7641,LOA,7641,1243,58458989,216340,2011-05-13,299,89,1974,0,0,61.324198,57.19,18.7932987213,440 - Nueva Las Condes,2225.1742281,618.468238886,1673.20736923,ABC1,0,0,1,1,CASA
13114061002018,LAS CONDES,LOA 7621,RIO LOA,7621,6740,61494400,231212,2013-12-26,299,99,1973,0,0,61.324198,57.19,18.7932987213,440 - Nueva Las Condes,2225.1742281,618.468238886,1673.20736923,ABC1,0,0,1,1,CASA
13114061002018,LAS CONDES,C COLON 7710,CRISTOBAL COLON,7710,5643,83431889,349700,2011-09-30,450,119,1987,0,0,61.324198,57.19,18.7932987213,440 - Nueva Las Condes,2225.1742281,618.468238886,1673.20736923,ABC1,0,0,1,1,CASA
13114061002018,LAS CONDES,C COLON 7710,CRISTOBAL COLON,7710,5565,83431889,349700,2012-11-22,450,119,1987,0,0,61.324198,57.19,18.7932987213,440 - Nueva Las Condes,2225.1742281,618.468238886,1673.20736923,ABC1,0,0,1,1,CASA
13114061002018,LAS CONDES,C COLON 7710,CRISTOBAL COLON,7710,5943,83431889,349700,2010-02-01,450,119,1987,0,0,61.324198,57.19,18.7932987213,440 - Nueva Las Condes,2225.1742281,618.468238886,1673.20736923,ABC1,0,0,1,1,CASA
13114061002022,LAS CONDES,MATAQUITO 7792,MATAQUITO,7792,8371,70664014,276144,2012-08-01,286,178,1998,0,0,68.78134,0,16.6969985962,440 - Nueva Las Condes,2215.01765128,608.311662066,1663.05079241,ABC1,0,1,1,1,CASA
13114061002022,LAS CONDES,PJ MATAQUITO 7768,MATAQUITO,7768,5402,55558159,202126,2012-09-04,286,74,1973,0,0,68.78134,0,16.6969985962,440 - Nueva Las Condes,2215.01765128,608.311662066,1663.05079241,ABC1,0,1,1,1,CASA
13114061002022,LAS CONDES,PJ MATAQUITO 7760,PasajeMATAQUITO,7760,5198,56579629,207130,2013-09-30,286,79,1973,0,0,68.78134,0,16.6969985962,440 - Nueva Las Condes,2215.01765128,608.311662066,1663.05079241,ABC1,0,1,1,1,CASA
13114061002022,LAS CONDES,PJ MATAQUITO 7728,MATAQUITO,7728,4143,54536689,197120,2010-06-01,286,69,1973,0,0,68.78134,0,16.6969985962,440 - Nueva Las Condes,2215.01765128,608.311662066,1663.05079241,ABC1,0,1,1,1,CASA
13114061002023,LAS CONDES,MATAQUITO 7769,MATAQUITO,7769,6542,62116683,234262,2012-06-25,339,91,1998,0,0,79.535665,0,17.3624992371,440 - Nueva Las Condes,2238.04874812,631.342758905,1686.08188925,D,0,1,1,1,CASA
13114061002023,LAS CONDES,PJE MATAQUITO 7806,MATAQUITO,7806,6919,89097966,330866,2011-08-23,470,117,1985,0,0,79.535665,0,17.3624992371,440 - Nueva Las Condes,2238.04874812,631.342758905,1686.08188925,D,0,1,1,1,CASA
13114061002024,LAS CONDES,MAULLIN 875,MAULLIN,875,5130,60805157,227836,2012-08-13,289,96,1978,0,0,76.89798,0,17.2328987122,440 - Nueva Las Condes,2238.0381035,631.332114284,1686.07124463,ABC1,0,0,1,1,CASA
13114061002024,LAS CONDES,PJ MATAQUITO 7809,MATAQUITO,7809,1211,53688289,192962,2013-10-11,280,69,1973,0,0,76.89798,0,17.2328987122,440 - Nueva Las Condes,2238.0381035,631.332114284,1686.07124463,ABC1,0,0,1,1,CASA
13114061002026,LAS CONDES,LOA 7920,LOA,7920,5075,54549296,191086,2010-09-01,273,83,1968,0,0,86.920475,0,17.6746997833,440 - Nueva Las Condes,2263.82978942,657.123800206,1711.86293055,ABC1,0,0,1,1,CASA
13114061002026,LAS CONDES,LOA 7990,RIO LOA,7990,4238,59596491,210186,2011-03-30,325,71,1968,0,0,86.920475,0,17.6746997833,440 - Nueva Las Condes,2263.82978942,657.123800206,1711.86293055,ABC1,0,0,1,1,CASA
13114061002026,LAS CONDES,MONROE 7881,MONROE,7881,3933,56842739,205118,2010-02-01,273,87,2001,0,0,86.920475,0,17.6746997833,440 - Nueva Las Condes,2263.82978942,657.123800206,1711.86293055,ABC1,0,0,1,1,CASA
13114061002026,LAS CONDES,MONROE 7849,MONROE,7849,5300,59868897,223248,2011-04-05,273,122,1985,0,0,86.920475,0,17.6746997833,440 - Nueva Las Condes,2263.82978942,657.123800206,1711.86293055,ABC1,0,0,1,1,CASA
13114061002026,LAS CONDES,MONROE 7751,MONROE,7751,7888,133519636,600076,2011-09-02,485,199,1998,0,0,86.920475,0,17.6746997833,440 - Nueva Las Condes,2263.82978942,657.123800206,1711.86293055,ABC1,0,0,1,1,CASA
13114061002026,LAS CONDES,LOA 7810,RIO LOA,7810,3097,51667290,172300,2012-05-10,273,68,1968,0,0,86.920475,0,17.6746997833,440 - Nueva Las Condes,2263.82978942,657.123800206,1711.86293055,ABC1,0,0,1,1,CASA
